scaling_factor,dataset:0,dataset:1,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.1,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.013761467889908258,
0.35000000000000003,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.21444954128440366,
0.4,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.713302752293578,
0.45,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.9128440366972477,
0.5,glue-mrpc,glue-sst2,0.0009587727708533077,0.0,0.007352941176470588,0.0,0.0,0.9254587155963303,
0.55,glue-mrpc,glue-sst2,0.0,0.0,0.13725490196078433,0.0,0.0,0.9220183486238532,
0.6000000000000001,glue-mrpc,glue-sst2,0.0,0.0,0.35049019607843135,0.0,0.0,0.9185779816513762,
0.65,glue-mrpc,glue-sst2,0.0,0.0,0.49019607843137253,0.0,0.0,0.9162844036697247,
0.7000000000000001,glue-mrpc,glue-sst2,0.0,0.0,0.5833333333333334,0.0,0.0,0.9174311926605505,
0.75,glue-mrpc,glue-sst2,0.0,0.0,0.6593137254901961,0.0,0.0,0.9162844036697247,
0.8,glue-mrpc,glue-sst2,0.0,0.0,0.7132352941176471,0.0,0.0,0.9197247706422018,
0.8500000000000001,glue-mrpc,glue-sst2,0.0,0.0,0.7745098039215687,0.0,0.0,0.9139908256880734,
0.9,glue-mrpc,glue-sst2,0.0,0.0,0.7794117647058824,0.0,0.0,0.9094036697247706,
0.9500000000000001,glue-mrpc,glue-sst2,0.0,0.0,0.7671568627450981,0.0,0.0,0.9071100917431193,
1.0,glue-mrpc,glue-sst2,0.0,0.0,0.7450980392156863,0.0,0.0,0.8979357798165137,
0.0,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.011180438306674124
0.35000000000000003,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.02024246503159779
0.4,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.23991838699405615
0.45,glue-mrpc,glue-stsb,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0,0.615659816115051
0.5,glue-mrpc,glue-stsb,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.7417259453566029
0.55,glue-mrpc,glue-stsb,0.0,0.0,0.24754901960784315,0.0,0.0,0.0,0.781656646119469
0.6000000000000001,glue-mrpc,glue-stsb,0.0,0.0,0.5465686274509803,0.0,0.0,0.0,0.7513581293168269
0.65,glue-mrpc,glue-stsb,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.6046204409233548
0.7000000000000001,glue-mrpc,glue-stsb,0.0,0.0,0.7426470588235294,0.0,0.0,0.0,0.32251545974631807
0.75,glue-mrpc,glue-stsb,0.0,0.0,0.7990196078431373,0.0,0.0,0.0,0.03235227084181066
0.8,glue-mrpc,glue-stsb,0.0,0.0,0.7818627450980392,0.0,0.0,0.0,
0.8500000000000001,glue-mrpc,glue-stsb,0.0,0.0,0.75,0.0,0.0,0.0,
0.9,glue-mrpc,glue-stsb,0.0,0.0,0.7132352941176471,0.0,0.0,0.0,
0.9500000000000001,glue-mrpc,glue-stsb,0.0,0.0,0.6985294117647058,0.0,0.0,0.0,
1.0,glue-mrpc,glue-stsb,0.0,0.0,0.6887254901960784,0.0,0.0,0.0,
0.0,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,glue-qqp,glue-rte,0.0,0.0,0.0,0.026875,0.06498194945848375,0.0,
0.45,glue-qqp,glue-rte,0.0,0.0,0.0,0.51875,0.30324909747292417,0.0,
0.5,glue-qqp,glue-rte,0.0,0.0,0.0,0.643125,0.44765342960288806,0.0,
0.55,glue-qqp,glue-rte,0.0,0.0,0.0,0.658125,0.4187725631768953,0.0,
0.6000000000000001,glue-qqp,glue-rte,0.0,0.0,0.0,0.660625,0.35018050541516244,0.0,
0.65,glue-qqp,glue-rte,0.0,0.0,0.0,0.660625,0.19494584837545126,0.0,
0.7000000000000001,glue-qqp,glue-rte,0.0,0.0,0.0,0.660625,0.05054151624548736,0.0,
0.75,glue-qqp,glue-rte,0.0,0.0,0.0,0.66625,0.0036101083032490976,0.0,
0.8,glue-qqp,glue-rte,0.0,0.0,0.0,0.725625,0.0036101083032490976,0.0,
0.8500000000000001,glue-qqp,glue-rte,0.0,0.0,0.0,0.81125,0.0,0.0,
0.9,glue-qqp,glue-rte,0.0,0.0,0.0,0.776875,0.0,0.0,
0.9500000000000001,glue-qqp,glue-rte,0.0,0.0,0.0,0.42625,0.0,0.0,
1.0,glue-qqp,glue-rte,0.0,0.0,0.0,0.064375,0.0,0.0,
0.0,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.35000000000000003,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.027522935779816515,
0.4,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.20642201834862386,
0.45,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.6009174311926605,
0.5,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.8658256880733946,
0.55,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0575,0.0,0.9128440366972477,
0.6000000000000001,glue-qqp,glue-sst2,0.0,0.0,0.0,0.443125,0.0,0.9185779816513762,
0.65,glue-qqp,glue-sst2,0.0,0.0,0.0,0.62,0.0,0.9208715596330275,
0.7000000000000001,glue-qqp,glue-sst2,0.0,0.0,0.0,0.751875,0.0,0.9197247706422018,
0.75,glue-qqp,glue-sst2,0.0,0.0,0.0,0.778125,0.0,0.9185779816513762,
0.8,glue-qqp,glue-sst2,0.0,0.0,0.0,0.758125,0.0,0.9208715596330275,
0.8500000000000001,glue-qqp,glue-sst2,0.0,0.0,0.0,0.730625,0.0,0.9197247706422018,
0.9,glue-qqp,glue-sst2,0.0,0.0,0.0,0.679375,0.0,0.9185779816513762,
0.9500000000000001,glue-qqp,glue-sst2,0.0,0.0,0.0,0.61375,0.0,0.9185779816513762,
1.0,glue-qqp,glue-sst2,0.0,0.0,0.0,0.530625,0.0,0.9162844036697247,
0.0,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.0018510058101892015
0.45,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.16747828486506355
0.5,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.6329961068705547
0.55,glue-qqp,glue-stsb,0.0,0.0,0.0,0.03625,0.0,0.0,0.7834800107089325
0.6000000000000001,glue-qqp,glue-stsb,0.0,0.0,0.0,0.42,0.0,0.0,0.8209865414239901
0.65,glue-qqp,glue-stsb,0.0,0.0,0.0,0.54625,0.0,0.0,0.8432348470493893
0.7000000000000001,glue-qqp,glue-stsb,0.0,0.0,0.0,0.605,0.0,0.0,0.8374608240901501
0.75,glue-qqp,glue-stsb,0.0,0.0,0.0,0.62375,0.0,0.0,0.8293461000295247
0.8,glue-qqp,glue-stsb,0.0,0.0,0.0,0.636875,0.0,0.0,0.7898276121462952
0.8500000000000001,glue-qqp,glue-stsb,0.0,0.0,0.0,0.71,0.0,0.0,0.7147097524704851
0.9,glue-qqp,glue-stsb,0.0,0.0,0.0,0.769375,0.0,0.0,0.639452888571404
0.9500000000000001,glue-qqp,glue-stsb,0.0,0.0,0.0,0.788125,0.0,0.0,0.566195306295377
1.0,glue-qqp,glue-stsb,0.0,0.0,0.0,0.791875,0.0,0.0,0.4684771356085122
0.0,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.35000000000000003,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.034403669724770644,
0.4,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.28325688073394495,
0.45,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.7064220183486238,
0.5,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.021660649819494584,0.9059633027522935,
0.55,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.17689530685920576,0.9174311926605505,
0.6000000000000001,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.4007220216606498,0.9162844036697247,
0.65,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.5306859205776173,0.9151376146788991,
0.7000000000000001,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.5595667870036101,0.9162844036697247,
0.75,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.6137184115523465,0.911697247706422,
0.8,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.6028880866425993,0.911697247706422,
0.8500000000000001,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.5848375451263538,0.9128440366972477,
0.9,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.40794223826714804,0.9071100917431193,
0.9500000000000001,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.35018050541516244,0.9071100917431193,
1.0,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.30685920577617326,0.9025229357798165,
0.0,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.09491756723300535
0.45,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.07942238267148015,0.0,0.5816603472415787
0.5,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.24187725631768953,0.0,0.758389231914804
0.55,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.11913357400722022,0.0,0.8022512411684981
0.6000000000000001,glue-rte,glue-stsb,0.0,0.0025,0.0,0.0,0.02888086642599278,0.0,0.8119107604229983
0.65,glue-rte,glue-stsb,0.0,0.00125,0.0,0.0,0.0036101083032490976,0.0,0.8129961476074757
0.7000000000000001,glue-rte,glue-stsb,0.0,0.000625,0.0,0.0,0.0,0.0,0.8207712254695391
0.75,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.8184757711200182
0.8,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.8323045380130303
0.8500000000000001,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.8112373058306541
0.9,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.7793553244517015
0.9500000000000001,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.7656147884021776
1.0,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.7338410887318751
0.0,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.020642201834862386,
0.4,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.13876146788990826,0.02024246503159779
0.45,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.44954128440366975,0.09831004773528279
0.5,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.7511467889908257,0.401461663245111
0.55,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.8979357798165137,0.6592427392217681
0.6000000000000001,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.9197247706422018,0.7525736452364319
0.65,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.9220183486238532,0.7738012084580504
0.7000000000000001,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.9185779816513762,0.7385926783556783
0.75,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.9162844036697247,0.6446481152671333
0.8,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.9128440366972477,0.4940814014662866
0.8500000000000001,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.911697247706422,0.327274755616082
0.9,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.908256880733945,0.1373923638192303
0.9500000000000001,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.9071100917431193,0.0449137384221391
1.0,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.908256880733945,0.03988277549712448
