scaling_factor,k,dataset:0,dataset:1,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.0,0.5,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-mrpc,0.02205177372962608,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-mrpc,0.3604985618408437,0.0,0.029411764705882353,0.0,0.0,0.0022935779816513763,
0.5,0.5,glue-cola,glue-mrpc,0.6423777564717162,0.0,0.5784313725490197,0.0,0.0,0.005733944954128441,
0.6000000000000001,0.5,glue-cola,glue-mrpc,0.6749760306807286,0.0,0.7794117647058824,0.0,0.0,0.0022935779816513763,
0.7000000000000001,0.5,glue-cola,glue-mrpc,0.7056567593480345,0.0,0.8259803921568627,0.0,0.0,0.0,
0.8,0.5,glue-cola,glue-mrpc,0.7325023969319271,0.0,0.8357843137254902,0.0,0.0,0.0,
0.9,0.5,glue-cola,glue-mrpc,0.7401725790987536,0.0,0.8382352941176471,0.0,0.0,0.0,
1.0,0.5,glue-cola,glue-mrpc,0.7420901246404602,0.0,0.8553921568627451,0.0,0.0,0.0,
0.0,0.75,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-mrpc,0.005752636625119847,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-cola,glue-mrpc,0.22435282837967402,0.0,0.0024509803921568627,0.0,0.0,0.0022935779816513763,
0.5,0.75,glue-cola,glue-mrpc,0.6001917545541706,0.0,0.44362745098039214,0.0,0.0,0.005733944954128441,
0.6000000000000001,0.75,glue-cola,glue-mrpc,0.663470757430489,0.0,0.7696078431372549,0.0,0.0,0.005733944954128441,
0.7000000000000001,0.75,glue-cola,glue-mrpc,0.6951102588686481,0.0,0.8186274509803921,0.0,0.0,0.0,
0.8,0.75,glue-cola,glue-mrpc,0.7248322147651006,0.0,0.8259803921568627,0.0,0.0,0.0,
0.9,0.75,glue-cola,glue-mrpc,0.7372962607861937,0.0,0.8382352941176471,0.0,0.0,0.0,
1.0,0.75,glue-cola,glue-mrpc,0.7430488974113135,0.0,0.8504901960784313,0.0,0.0,0.0,
0.0,1.0,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mrpc,0.0019175455417066154,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-mrpc,0.137104506232023,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.5,1.0,glue-cola,glue-mrpc,0.5378715244487057,0.0,0.3112745098039216,0.0,0.0,0.0034403669724770644,
0.6000000000000001,1.0,glue-cola,glue-mrpc,0.6567593480345159,0.0,0.7549019607843137,0.0,0.0,0.0022935779816513763,
0.7000000000000001,1.0,glue-cola,glue-mrpc,0.6816874400767018,0.0,0.8186274509803921,0.0,0.0,0.0011467889908256881,
0.8,1.0,glue-cola,glue-mrpc,0.7152444870565676,0.0,0.821078431372549,0.0,0.0,0.0,
0.9,1.0,glue-cola,glue-mrpc,0.7334611697027804,0.0,0.8357843137254902,0.0,0.0,0.0,
1.0,1.0,glue-cola,glue-mrpc,0.738255033557047,0.0,0.8431372549019608,0.0,0.0,0.0,
0.0,0.25,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-qqp,0.05560882070949185,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-qqp,0.4314477468839885,0.0,0.0,0.0,0.0,0.0,
0.6000000000000001,0.25,glue-cola,glue-qqp,0.6577181208053692,0.0,0.0,0.045,0.0,0.0022935779816513763,
0.7000000000000001,0.25,glue-cola,glue-qqp,0.6989453499520614,0.0,0.0,0.176875,0.0,0.0022935779816513763,
0.8,0.25,glue-cola,glue-qqp,0.7209971236816874,0.0,0.0,0.2525,0.0,0.0011467889908256881,
0.9,0.25,glue-cola,glue-qqp,0.7315436241610739,0.0,0.0,0.5375,0.0,0.0,
1.0,0.25,glue-cola,glue-qqp,0.7459252157238735,0.0,0.0,0.795625,0.0,0.0,
0.0,0.5,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-qqp,0.00862895493767977,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-qqp,0.2521572387344199,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-qqp,0.6299137104506232,0.0,0.0,0.351875,0.0,0.0022935779816513763,
0.6000000000000001,0.5,glue-cola,glue-qqp,0.6922339405560882,0.0,0.0,0.649375,0.0,0.0034403669724770644,
0.7000000000000001,0.5,glue-cola,glue-qqp,0.713326941514861,0.0,0.0,0.814375,0.0,0.0022935779816513763,
0.8,0.5,glue-cola,glue-qqp,0.7229146692233941,0.0,0.0,0.839375,0.0,0.0,
0.9,0.5,glue-cola,glue-qqp,0.7296260786193672,0.0,0.0,0.850625,0.0,0.0,
1.0,0.5,glue-cola,glue-qqp,0.7401725790987536,0.0,0.0,0.8575,0.0,0.0,
0.0,0.75,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-qqp,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-cola,glue-qqp,0.1486097794822627,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-qqp,0.5570469798657718,0.0,0.0,0.33125,0.0,0.0011467889908256881,
0.6000000000000001,0.75,glue-cola,glue-qqp,0.6768935762224353,0.0,0.0,0.60125,0.0,0.0034403669724770644,
0.7000000000000001,0.75,glue-cola,glue-qqp,0.6999041227229147,0.0,0.0,0.786875,0.0,0.0011467889908256881,
0.8,0.75,glue-cola,glue-qqp,0.713326941514861,0.0,0.0,0.83,0.0,0.0022935779816513763,
0.9,0.75,glue-cola,glue-qqp,0.7248322147651006,0.0,0.0,0.84625,0.0,0.0,
1.0,0.75,glue-cola,glue-qqp,0.7353787152444871,0.0,0.0,0.858125,0.0,0.0,
0.0,1.0,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-qqp,0.06423777564717162,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-qqp,0.44870565675934804,0.0,0.0,0.135,0.0,0.0,
0.6000000000000001,1.0,glue-cola,glue-qqp,0.6615532118887824,0.0,0.0,0.54375,0.0,0.0022935779816513763,
0.7000000000000001,1.0,glue-cola,glue-qqp,0.6931927133269415,0.0,0.0,0.7575,0.0,0.0034403669724770644,
0.8,1.0,glue-cola,glue-qqp,0.7114093959731543,0.0,0.0,0.824375,0.0,0.0022935779816513763,
0.9,1.0,glue-cola,glue-qqp,0.7238734419942474,0.0,0.0,0.8425,0.0,0.0,
1.0,1.0,glue-cola,glue-qqp,0.7286673058485139,0.0,0.0,0.855,0.0,0.0,
0.0,0.25,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-rte,0.02109300095877277,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-rte,0.3058485139022052,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-cola,glue-rte,0.6462128475551294,0.0,0.0,0.0,0.0,0.0,
0.6000000000000001,0.25,glue-cola,glue-rte,0.6797698945349953,0.0,0.0,0.0,0.061371841155234655,0.0,
0.7000000000000001,0.25,glue-cola,glue-rte,0.7056567593480345,0.0,0.0,0.0,0.34657039711191334,0.0,
0.8,0.25,glue-cola,glue-rte,0.7190795781399808,0.0,0.0,0.0,0.7003610108303249,0.0,
0.9,0.25,glue-cola,glue-rte,0.7296260786193672,0.0,0.0,0.0,0.7689530685920578,0.0,
1.0,0.25,glue-cola,glue-rte,0.7353787152444871,0.0,0.0,0.0,0.7833935018050542,0.0,
0.0,0.5,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-rte,0.10930009587727708,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-rte,0.5953978906999041,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-cola,glue-rte,0.6788111217641419,0.0,0.0,0.0,0.09025270758122744,0.0,
0.6000000000000001,0.5,glue-cola,glue-rte,0.6970278044103547,0.0,0.0,0.0,0.4223826714801444,0.0,
0.7000000000000001,0.5,glue-cola,glue-rte,0.7046979865771812,0.0,0.0,0.0,0.6534296028880866,0.0,
0.8,0.5,glue-cola,glue-rte,0.7200383509108341,0.0,0.0,0.0,0.703971119133574,0.0,
0.9,0.5,glue-cola,glue-rte,0.7267497603068073,0.0,0.0,0.0,0.7184115523465704,0.0,
1.0,0.5,glue-cola,glue-rte,0.738255033557047,0.0,0.0,0.0,0.7148014440433214,0.0,
0.0,0.75,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-rte,0.058485139022051776,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-cola,glue-rte,0.5196548418024928,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-rte,0.6692233940556088,0.0,0.0,0.0,0.036101083032490974,0.0,
0.6000000000000001,0.75,glue-cola,glue-rte,0.6931927133269415,0.0,0.0,0.0,0.2779783393501805,0.0,
0.7000000000000001,0.75,glue-cola,glue-rte,0.7046979865771812,0.0,0.0,0.0,0.5379061371841155,0.0,
0.8,0.75,glue-cola,glue-rte,0.7123681687440077,0.0,0.0,0.0,0.6678700361010831,0.0,
0.9,0.75,glue-cola,glue-rte,0.7229146692233941,0.0,0.0,0.0,0.6931407942238267,0.0,
1.0,0.75,glue-cola,glue-rte,0.7315436241610739,0.0,0.0,0.0,0.7075812274368231,0.0,
0.0,1.0,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-rte,0.031639501438159155,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-rte,0.42953020134228187,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-rte,0.6644295302013423,0.0,0.0,0.0,0.018050541516245487,0.0,
0.6000000000000001,1.0,glue-cola,glue-rte,0.6864813039309684,0.0,0.0,0.0,0.1552346570397112,0.0,
0.7000000000000001,1.0,glue-cola,glue-rte,0.7027804410354745,0.0,0.0,0.0,0.4368231046931408,0.0,
0.8,1.0,glue-cola,glue-rte,0.7094918504314478,0.0,0.0,0.0,0.6425992779783394,0.0,
0.9,1.0,glue-cola,glue-rte,0.7200383509108341,0.0,0.0,0.0,0.7003610108303249,0.0,
1.0,1.0,glue-cola,glue-rte,0.7277085330776606,0.0,0.0,0.0,0.7075812274368231,0.0,
0.0,0.25,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.30000000000000004,0.25,glue-cola,glue-sst2,0.08053691275167785,0.0,0.0,0.0,0.0,0.12041284403669725,
0.4,0.25,glue-cola,glue-sst2,0.5675934803451582,0.0,0.0,0.0,0.0,0.6674311926605505,
0.5,0.25,glue-cola,glue-sst2,0.6845637583892618,0.0,0.0,0.0,0.0,0.8520642201834863,
0.6000000000000001,0.25,glue-cola,glue-sst2,0.6970278044103547,0.0,0.0,0.0,0.0,0.8107798165137615,
0.7000000000000001,0.25,glue-cola,glue-sst2,0.6970278044103547,0.0,0.0,0.0,0.0,0.7201834862385321,
0.8,0.25,glue-cola,glue-sst2,0.700862895493768,0.0,0.0,0.0,0.0,0.5928899082568807,
0.9,0.25,glue-cola,glue-sst2,0.7114093959731543,0.0,0.0,0.0,0.0,0.47706422018348627,
1.0,0.25,glue-cola,glue-sst2,0.7181208053691275,0.0,0.0,0.0,0.0,0.3532110091743119,
0.0,0.5,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.30000000000000004,0.5,glue-cola,glue-sst2,0.274209012464046,0.0,0.0,0.0,0.0,0.11926605504587157,
0.4,0.5,glue-cola,glue-sst2,0.6510067114093959,0.0,0.0,0.0,0.0,0.6261467889908257,
0.5,0.5,glue-cola,glue-sst2,0.6931927133269415,0.0,0.0,0.0,0.0,0.6995412844036697,
0.6000000000000001,0.5,glue-cola,glue-sst2,0.6960690316395014,0.0,0.0,0.0,0.0,0.5481651376146789,
0.7000000000000001,0.5,glue-cola,glue-sst2,0.6960690316395014,0.0,0.0,0.0,0.0,0.39908256880733944,
0.8,0.5,glue-cola,glue-sst2,0.7018216682646213,0.0,0.0,0.0,0.0,0.231651376146789,
0.9,0.5,glue-cola,glue-sst2,0.7085330776605945,0.0,0.0,0.0,0.0,0.11238532110091744,
1.0,0.5,glue-cola,glue-sst2,0.7200383509108341,0.0,0.0,0.0,0.0,0.04128440366972477,
0.0,0.75,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-sst2,0.18887823585810162,0.0,0.0,0.0,0.0,0.052752293577981654,
0.4,0.75,glue-cola,glue-sst2,0.6308724832214765,0.0,0.0,0.0,0.0,0.47477064220183485,
0.5,0.75,glue-cola,glue-sst2,0.6874400767018217,0.0,0.0,0.0,0.0,0.6651376146788991,
0.6000000000000001,0.75,glue-cola,glue-sst2,0.6951102588686481,0.0,0.0,0.0,0.0,0.5240825688073395,
0.7000000000000001,0.75,glue-cola,glue-sst2,0.6951102588686481,0.0,0.0,0.0,0.0,0.37155963302752293,
0.8,0.75,glue-cola,glue-sst2,0.6989453499520614,0.0,0.0,0.0,0.0,0.20871559633027523,
0.9,0.75,glue-cola,glue-sst2,0.7066155321188878,0.0,0.0,0.0,0.0,0.09862385321100918,
1.0,0.75,glue-cola,glue-sst2,0.7123681687440077,0.0,0.0,0.0,0.0,0.03669724770642202,
0.0,1.0,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-sst2,0.13231064237775647,0.0,0.0,0.0,0.0,0.033256880733944956,
0.4,1.0,glue-cola,glue-sst2,0.6078619367209971,0.0,0.0,0.0,0.0,0.40711009174311924,
0.5,1.0,glue-cola,glue-sst2,0.6874400767018217,0.0,0.0,0.0,0.0,0.6467889908256881,
0.6000000000000001,1.0,glue-cola,glue-sst2,0.6951102588686481,0.0,0.0,0.0,0.0,0.5298165137614679,
0.7000000000000001,1.0,glue-cola,glue-sst2,0.6960690316395014,0.0,0.0,0.0,0.0,0.37270642201834864,
0.8,1.0,glue-cola,glue-sst2,0.6989453499520614,0.0,0.0,0.0,0.0,0.21100917431192662,
0.9,1.0,glue-cola,glue-sst2,0.7027804410354745,0.0,0.0,0.0,0.0,0.09977064220183486,
1.0,1.0,glue-cola,glue-sst2,0.7094918504314478,0.0,0.0,0.0,0.0,0.03669724770642202,
0.0,0.25,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-stsb,0.04985618408437201,0.0,0.0,0.0,0.0,0.0,0.36372600072559363
0.5,0.25,glue-cola,glue-stsb,0.3720038350910834,0.0,0.0,0.0,0.0,0.0,0.7779224069790778
0.6000000000000001,0.25,glue-cola,glue-stsb,0.6241610738255033,0.0,0.0,0.0,0.0,0.0,0.8518612580057726
0.7000000000000001,0.25,glue-cola,glue-stsb,0.6797698945349953,0.0,0.0,0.0,0.0,0.0,0.872710266021206
0.8,0.25,glue-cola,glue-stsb,0.7152444870565676,0.0,0.0,0.0,0.0,0.0,0.8866770171056513
0.9,0.25,glue-cola,glue-stsb,0.7363374880153404,0.0,0.0,0.0,0.0,0.0,0.8902550078292398
1.0,0.25,glue-cola,glue-stsb,0.7449664429530202,0.0,0.0,0.0,0.0,0.0,0.8919408823731175
0.0,0.5,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0,0.0794265565959547
0.4,0.5,glue-cola,glue-stsb,0.11313518696069032,0.0,0.0,0.0,0.0,0.0,0.667206908852147
0.5,0.5,glue-cola,glue-stsb,0.4841802492809204,0.0,0.0,0.0,0.0,0.0,0.8329585370102559
0.6000000000000001,0.5,glue-cola,glue-stsb,0.6500479386385427,0.0,0.0,0.0,0.0,0.0,0.8635725667072033
0.7000000000000001,0.5,glue-cola,glue-stsb,0.6903163950143816,0.0,0.0,0.0,0.0,0.0,0.8829721614028052
0.8,0.5,glue-cola,glue-stsb,0.7171620325982742,0.0,0.0,0.0,0.0,0.0,0.8893100016188235
0.9,0.5,glue-cola,glue-stsb,0.7372962607861937,0.0,0.0,0.0,0.0,0.0,0.8921404382296476
1.0,0.5,glue-cola,glue-stsb,0.7468839884947267,0.0,0.0,0.0,0.0,0.0,0.8944980292136328
0.0,0.75,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.028108797123831686
0.4,0.75,glue-cola,glue-stsb,0.04218600191754554,0.0,0.0,0.0,0.0,0.0,0.5924641545703029
0.5,0.75,glue-cola,glue-stsb,0.3192713326941515,0.0,0.0,0.0,0.0,0.0,0.8141974078819911
0.6000000000000001,0.75,glue-cola,glue-stsb,0.5896452540747843,0.0,0.0,0.0,0.0,0.0,0.8585309644152664
0.7000000000000001,0.75,glue-cola,glue-stsb,0.6586768935762224,0.0,0.0,0.0,0.0,0.0,0.8773344220557717
0.8,0.75,glue-cola,glue-stsb,0.697986577181208,0.0,0.0,0.0,0.0,0.0,0.8856983902201206
0.9,0.75,glue-cola,glue-stsb,0.7209971236816874,0.0,0.0,0.0,0.0,0.0,0.8909780074369481
