scaling_factor,dataset:0,dataset:1,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.7000000000000001,glue-cola,glue-stsb,0.6903163950143816,0.0,0.0,0.0,0.0,0.0011467889908256881,0.5767905542424876
0.75,glue-cola,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0011467889908256881,0.59299054917483
0.8,glue-cola,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0011467889908256881,0.5852288436550099
0.8500000000000001,glue-cola,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0,0.55373332234869
0.9,glue-cola,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0,0.5204923447082602
0.9500000000000001,glue-cola,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0,0.5151219783029337
1.0,glue-cola,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0,0.49422321823194243
0.0,glue-mnli,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mnli,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-mnli,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-mnli,glue-mrpc,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-mnli,glue-mrpc,0.0,0.000625,0.0,0.0,0.0,0.0,
0.4,glue-mnli,glue-mrpc,0.0,0.0075,0.0,0.0,0.0,0.0,
0.45,glue-mnli,glue-mrpc,0.0,0.045625,0.0,0.0,0.0,0.0,-0.0323030368810438
0.5,glue-mnli,glue-mrpc,0.0,0.11875,0.0,0.0,0.0,0.0,-0.0323030368810438
0.55,glue-mnli,glue-mrpc,0.0,0.22625,0.0,0.0,0.0,0.0011467889908256881,
0.6000000000000001,glue-mnli,glue-mrpc,0.0,0.305,0.0,0.0,0.0,0.0011467889908256881,
0.65,glue-mnli,glue-mrpc,0.0,0.3375,0.014705882352941176,0.0,0.0036101083032490976,0.0034403669724770644,
0.7000000000000001,glue-mnli,glue-mrpc,0.0,0.341875,0.031862745098039214,0.0,0.032490974729241874,0.005733944954128441,
0.75,glue-mnli,glue-mrpc,0.0,0.328125,0.10294117647058823,0.0,0.07581227436823104,0.006880733944954129,
0.8,glue-mnli,glue-mrpc,0.0,0.324375,0.23774509803921567,0.0,0.1444043321299639,0.005733944954128441,
0.8500000000000001,glue-mnli,glue-mrpc,0.0,0.319375,0.36519607843137253,0.0,0.22021660649819494,0.0045871559633027525,
0.9,glue-mnli,glue-mrpc,0.0,0.316875,0.4338235294117647,0.0,0.2779783393501805,0.0045871559633027525,
0.9500000000000001,glue-mnli,glue-mrpc,0.0,0.3175,0.49754901960784315,0.0,0.3249097472924188,0.0022935779816513763,
1.0,glue-mnli,glue-mrpc,0.0,0.31625,0.5490196078431373,0.0,0.33935018050541516,0.0022935779816513763,
0.0,glue-mnli,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mnli,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-mnli,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-mnli,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-mnli,glue-qqp,0.0,0.000625,0.0,0.0,0.0,0.0,
0.4,glue-mnli,glue-qqp,0.0,0.001875,0.0,0.0,0.0,0.0,
0.45,glue-mnli,glue-qqp,0.0,0.019375,0.0,0.0,0.0,0.0,
0.5,glue-mnli,glue-qqp,0.0,0.08,0.0,0.016875,0.0,0.0,
0.55,glue-mnli,glue-qqp,0.0,0.18375,0.0,0.13375,0.0,0.0,
0.6000000000000001,glue-mnli,glue-qqp,0.0,0.265625,0.0,0.305625,0.0,0.0,
0.65,glue-mnli,glue-qqp,0.0,0.325,0.0,0.448125,0.0,0.0,
0.7000000000000001,glue-mnli,glue-qqp,0.0,0.3325,0.0,0.549375,0.0,0.0,
0.75,glue-mnli,glue-qqp,0.0,0.33125,0.0,0.635625,0.0,0.0,
0.8,glue-mnli,glue-qqp,0.0,0.335,0.0,0.665,0.007220216606498195,0.0,
0.8500000000000001,glue-mnli,glue-qqp,0.0,0.3375,0.0,0.66875,0.01444043321299639,0.0,
0.9,glue-mnli,glue-qqp,0.0,0.34625,0.0,0.650625,0.018050541516245487,0.0011467889908256881,
0.9500000000000001,glue-mnli,glue-qqp,0.0,0.35875,0.0,0.61875,0.02527075812274368,0.0011467889908256881,
1.0,glue-mnli,glue-qqp,0.0,0.363125,0.0,0.584375,0.010830324909747292,0.0034403669724770644,
0.0,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-mnli,glue-rte,0.0,0.00125,0.0,0.0,0.06859205776173286,0.0,
0.35000000000000003,glue-mnli,glue-rte,0.0,0.00625,0.0,0.0,0.3104693140794224,0.0,
0.4,glue-mnli,glue-rte,0.0,0.064375,0.0,0.0,0.45126353790613716,0.0,
0.45,glue-mnli,glue-rte,0.0,0.16875,0.0,0.0,0.48736462093862815,0.0,
0.5,glue-mnli,glue-rte,0.0,0.2475,0.0,0.0,0.516245487364621,0.0,
0.55,glue-mnli,glue-rte,0.0,0.321875,0.0,0.0,0.5379061371841155,0.0,
0.6000000000000001,glue-mnli,glue-rte,0.0,0.39,0.0,0.0,0.5523465703971119,0.0,
0.65,glue-mnli,glue-rte,0.0,0.435,0.0,0.0,0.5595667870036101,0.0,
0.7000000000000001,glue-mnli,glue-rte,0.0,0.443125,0.0,0.0,0.5703971119133574,0.0,
0.75,glue-mnli,glue-rte,0.0,0.456875,0.0,0.0,0.5667870036101083,0.0,
0.8,glue-mnli,glue-rte,0.0,0.455625,0.0,0.0,0.5848375451263538,0.0,
0.8500000000000001,glue-mnli,glue-rte,0.0,0.4525,0.0,0.0,0.5992779783393501,0.0,
0.9,glue-mnli,glue-rte,0.0,0.4475,0.0,0.0,0.6028880866425993,0.0,
0.9500000000000001,glue-mnli,glue-rte,0.0,0.445,0.0,0.0,0.6245487364620939,0.0,
1.0,glue-mnli,glue-rte,0.0,0.4425,0.0,0.0,0.6353790613718412,0.0,
0.0,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.25,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.010321100917431193,
0.30000000000000004,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.09977064220183486,
0.35000000000000003,glue-mnli,glue-sst2,0.0,0.001875,0.0,0.0,0.0,0.35091743119266056,
0.4,glue-mnli,glue-sst2,0.0,0.0125,0.0,0.0,0.0,0.6697247706422018,
0.45,glue-mnli,glue-sst2,0.0,0.06625,0.0,0.0,0.0,0.8394495412844036,
0.5,glue-mnli,glue-sst2,0.0,0.145625,0.0,0.0,0.0,0.9002293577981652,
0.55,glue-mnli,glue-sst2,0.0,0.208125,0.0,0.0,0.0,0.9071100917431193,
0.6000000000000001,glue-mnli,glue-sst2,0.0,0.2425,0.0,0.0,0.0,0.9105504587155964,
0.65,glue-mnli,glue-sst2,0.0,0.25875,0.0,0.0,0.0,0.9048165137614679,
0.7000000000000001,glue-mnli,glue-sst2,0.0,0.26875,0.0,0.0,0.0,0.9013761467889908,
0.75,glue-mnli,glue-sst2,0.0,0.27375,0.0,0.0,0.0,0.8944954128440367,
0.8,glue-mnli,glue-sst2,0.0,0.27875,0.0,0.0,0.0036101083032490976,0.893348623853211,
0.8500000000000001,glue-mnli,glue-sst2,0.0,0.285,0.0,0.0,0.0,0.8876146788990825,
0.9,glue-mnli,glue-sst2,0.0,0.286875,0.0,0.0,0.0,0.8864678899082569,
0.9500000000000001,glue-mnli,glue-sst2,0.0,0.290625,0.0,0.0,0.0,0.8841743119266054,
1.0,glue-mnli,glue-sst2,0.0,0.29125,0.0,0.0,0.0,0.8795871559633027,
0.0,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,glue-mnli,glue-stsb,0.0,0.000625,0.0,0.0,0.0,0.0,0.04866656749478057
0.45,glue-mnli,glue-stsb,0.0,0.010625,0.0,0.0,0.0,0.0,0.20548202919906522
0.5,glue-mnli,glue-stsb,0.0,0.040625,0.0,0.0,0.0,0.0,0.3599925291352351
0.55,glue-mnli,glue-stsb,0.0,0.0875,0.0,0.0,0.0,0.0,0.48817688506671714
0.6000000000000001,glue-mnli,glue-stsb,0.0,0.15875,0.0,0.0,0.0,0.0,0.5382973279402522
0.65,glue-mnli,glue-stsb,0.0,0.209375,0.0,0.0,0.0,0.0,0.5497155391524315
0.7000000000000001,glue-mnli,glue-stsb,0.0,0.25,0.0,0.0,0.0,0.0,0.5425426447828962
0.75,glue-mnli,glue-stsb,0.0,0.29,0.0,0.0,0.0,0.0,0.5280650172551679
0.8,glue-mnli,glue-stsb,0.0,0.333125,0.0,0.0,0.0,0.0,0.5076387483455852
0.8500000000000001,glue-mnli,glue-stsb,0.0,0.381875,0.0,0.0,0.0,0.0,0.5481739753630553
0.9,glue-mnli,glue-stsb,0.0,0.410625,0.0,0.0,0.0,0.0,0.5810967236243388
0.9500000000000001,glue-mnli,glue-stsb,0.0,0.425,0.0,0.0,0.0,0.0,0.5961658620123198
1.0,glue-mnli,glue-stsb,0.0,0.440625,0.0,0.0,0.0,0.0,0.616953592082092
0.0,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.45,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.005625,0.0,0.0,
0.5,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.07625,0.0,0.0,-0.0323030368810438
0.55,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.27125,0.0,0.0,-0.0323030368810438
0.6000000000000001,glue-mrpc,glue-qqp,0.0,0.0,0.014705882352941176,0.44875,0.0,0.0,0.013050720222088112
0.65,glue-mrpc,glue-qqp,0.0,0.0,0.10294117647058823,0.55,0.0,0.0,0.013050720222088112
0.7000000000000001,glue-mrpc,glue-qqp,0.0,0.0,0.2622549019607843,0.606875,0.0,0.0,0.021845826949779712
0.75,glue-mrpc,glue-qqp,0.0,0.0,0.4583333333333333,0.63375,0.0,0.0,0.01613684325477986
0.8,glue-mrpc,glue-qqp,0.0,0.0,0.5759803921568627,0.675625,0.0,0.0,0.01613684325477986
0.8500000000000001,glue-mrpc,glue-qqp,0.0,0.0,0.6274509803921569,0.7125,0.0,0.0,0.008790194431600154
0.9,glue-mrpc,glue-qqp,0.0,0.0,0.6568627450980392,0.744375,0.0,0.0,-0.015402699416915733
0.9500000000000001,glue-mrpc,glue-qqp,0.0,0.0,0.6740196078431373,0.77,0.0,0.0,-0.015402699416915733
1.0,glue-mrpc,glue-qqp,0.0,0.0,0.678921568627451,0.78125,0.0,0.0,0.017903697642506756
0.0,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
0.4,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.036101083032490974,0.0,-0.0323030368810438
0.45,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.1299638989169675,0.0,-0.0323030368810438
0.5,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.3898916967509025,0.0,
0.55,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.49097472924187724,0.0,
0.6000000000000001,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.5884476534296029,0.0,-0.004508094795783378
0.65,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.6498194945848376,0.0,-0.004508094795783378
0.7000000000000001,glue-mrpc,glue-rte,0.0,0.0,0.0024509803921568627,0.0,0.6678700361010831,0.0,
0.75,glue-mrpc,glue-rte,0.0,0.0,0.0024509803921568627,0.0,0.6498194945848376,0.0,
0.8,glue-mrpc,glue-rte,0.0,0.0,0.0024509803921568627,0.0,0.6245487364620939,0.0,
0.8500000000000001,glue-mrpc,glue-rte,0.0,0.0,0.004901960784313725,0.0,0.5956678700361011,0.0,
0.9,glue-mrpc,glue-rte,0.0,0.0,0.007352941176470588,0.0,0.5667870036101083,0.0,
0.9500000000000001,glue-mrpc,glue-rte,0.0,0.0,0.024509803921568627,0.0,0.555956678700361,0.0,
