scaling_factor,k,dataset:0,dataset:1,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.5,0.5,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.11697247706422019,
0.75,0.5,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.8738532110091743,
1.0,0.5,glue-mrpc,glue-sst2,0.0,0.0,0.004901960784313725,0.0,0.0,0.9105504587155964,
0.0,0.75,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.11697247706422019,
0.75,0.75,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.8738532110091743,
1.0,0.75,glue-mrpc,glue-sst2,0.0,0.0,0.004901960784313725,0.0,0.0,0.9105504587155964,
0.0,1.0,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.11697247706422019,
0.75,1.0,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.8738532110091743,
1.0,1.0,glue-mrpc,glue-sst2,0.0,0.0,0.004901960784313725,0.0,0.0,0.9105504587155964,
0.0,0.25,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.34469885322871774
1.0,0.25,glue-mrpc,glue-stsb,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0,0.6305834613368907
0.0,0.5,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.5,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.17461499528808658
1.0,0.5,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.6030044474494081
0.0,0.75,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.75,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.17461499528808658
1.0,0.75,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.6030044474494081
0.0,1.0,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,1.0,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.17461499528808658
1.0,1.0,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.6030044474494081
0.0,0.25,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.01444043321299639,0.0,
0.75,0.25,glue-qqp,glue-rte,0.0,0.0,0.0,0.463125,0.5234657039711191,0.0,
1.0,0.25,glue-qqp,glue-rte,0.0,0.0,0.0,0.645,0.5415162454873647,0.0,
0.0,0.5,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
0.75,0.5,glue-qqp,glue-rte,0.0,0.0,0.0,0.24125,0.4043321299638989,0.0,
1.0,0.5,glue-qqp,glue-rte,0.0,0.0,0.0,0.635625,0.5595667870036101,0.0,
0.0,0.75,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
0.75,0.75,glue-qqp,glue-rte,0.0,0.0,0.0,0.24125,0.4043321299638989,0.0,
1.0,0.75,glue-qqp,glue-rte,0.0,0.0,0.0,0.635625,0.5595667870036101,0.0,
0.0,1.0,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
0.75,1.0,glue-qqp,glue-rte,0.0,0.0,0.0,0.24125,0.4043321299638989,0.0,
1.0,1.0,glue-qqp,glue-rte,0.0,0.0,0.0,0.635625,0.5595667870036101,0.0,
0.0,0.25,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.03096330275229358,
0.75,0.25,glue-qqp,glue-sst2,0.0,0.0,0.0,0.23875,0.0,0.6685779816513762,
1.0,0.25,glue-qqp,glue-sst2,0.0,0.0,0.0,0.620625,0.0,0.8944954128440367,
0.0,0.5,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.008027522935779817,
0.75,0.5,glue-qqp,glue-sst2,0.0,0.0,0.0,0.11125,0.0,0.3486238532110092,
1.0,0.5,glue-qqp,glue-sst2,0.0,0.0,0.0,0.540625,0.0,0.8555045871559633,
0.0,0.75,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.008027522935779817,
0.75,0.75,glue-qqp,glue-sst2,0.0,0.0,0.0,0.11125,0.0,0.3486238532110092,
1.0,0.75,glue-qqp,glue-sst2,0.0,0.0,0.0,0.540625,0.0,0.8555045871559633,
0.0,1.0,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.008027522935779817,
0.75,1.0,glue-qqp,glue-sst2,0.0,0.0,0.0,0.11125,0.0,0.3486238532110092,
1.0,1.0,glue-qqp,glue-sst2,0.0,0.0,0.0,0.540625,0.0,0.8555045871559633,
0.0,0.25,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.25,glue-qqp,glue-stsb,0.0,0.0,0.0,0.083125,0.0,0.0,0.11561872830193376
1.0,0.25,glue-qqp,glue-stsb,0.0,0.0,0.0,0.59625,0.0,0.0,0.54844374983827
0.0,0.5,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.5,glue-qqp,glue-stsb,0.0,0.0,0.0,0.005,0.0,0.0,2.8057163001448354e-06
1.0,0.5,glue-qqp,glue-stsb,0.0,0.0,0.0,0.5175,0.0,0.0,0.4267223567931336
0.0,0.75,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.75,glue-qqp,glue-stsb,0.0,0.0,0.0,0.005,0.0,0.0,2.8057163001448354e-06
1.0,0.75,glue-qqp,glue-stsb,0.0,0.0,0.0,0.5175,0.0,0.0,0.4267223567931336
0.0,1.0,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,1.0,glue-qqp,glue-stsb,0.0,0.0,0.0,0.005,0.0,0.0,2.8057163001448354e-06
1.0,1.0,glue-qqp,glue-stsb,0.0,0.0,0.0,0.5175,0.0,0.0,0.4267223567931336
0.0,0.25,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.010830324909747292,0.0034403669724770644,
0.75,0.25,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.3971119133574007,0.30963302752293576,
1.0,0.25,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.6173285198555957,0.7511467889908257,
0.0,0.5,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.36462093862815886,0.0779816513761468,
1.0,0.5,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.6064981949458483,0.4506880733944954,
0.0,0.75,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.36462093862815886,0.0779816513761468,
1.0,0.75,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.6064981949458483,0.4506880733944954,
0.0,1.0,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.36462093862815886,0.0779816513761468,
1.0,1.0,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.6064981949458483,0.4506880733944954,
0.0,0.25,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
0.75,0.25,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.49458483754512633,0.0,0.17146989733069956
1.0,0.25,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.5415162454873647,0.0,0.27222685728514223
0.0,0.5,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,
0.75,0.5,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.4584837545126354,0.0,0.047493640419864334
1.0,0.5,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.5306859205776173,0.0,0.20282277545802152
0.0,0.75,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,
0.75,0.75,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.4584837545126354,0.0,0.047493640419864334
1.0,0.75,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.5306859205776173,0.0,0.20282277545802152
0.0,1.0,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,
0.75,1.0,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.4584837545126354,0.0,0.047493640419864334
1.0,1.0,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.5306859205776173,0.0,0.20282277545802152
0.0,0.25,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.08944954128440367,0.009792417834549323
0.75,0.25,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.7442660550458715,0.389025344975761
1.0,0.25,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.8600917431192661,0.6357668910688328
0.0,0.5,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.021788990825688075,
0.75,0.5,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.48853211009174313,0.22998073096408506
1.0,0.5,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.8360091743119266,0.6031470220599545
0.0,0.75,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.021788990825688075,
0.75,0.75,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.48853211009174313,0.22998073096408506
1.0,0.75,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.8360091743119266,0.6031470220599545
0.0,1.0,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.021788990825688075,
0.75,1.0,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.48853211009174313,0.22998073096408506
1.0,1.0,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.8360091743119266,0.6031470220599545
